ts,health,streak,notify,lof,env,n_peaks,us_inference
2026-08-27T17:04:09.998+02:00,nominal,0,0,-1.1029,-84.5,1,1338
2026-08-27T17:04:40.042+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T17:05:10.000+02:00,nominal,0,0,-1.1722,-47.55,1,1320
2026-08-27T17:05:40.042+02:00,nominal,0,0,-1.0187,-40.64,1,1347
2026-08-27T17:06:09.999+02:00,nominal,0,0,-1.1071,-96.07,1,1270
2026-08-27T17:06:40.042+02:00,nominal,0,0,-1.019,-36.08,1,1253
2026-08-27T17:07:10.001+02:00,anomaly,1,0,-1.4945,-309.49,1,1325
2026-08-27T17:07:40.041+02:00,nominal,0,0,-1.0371,-27.09,1,1331
2026-08-27T17:08:40.046+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:09:10.014+02:00,anomaly,1,0,-1.5636,-280.26,1,1329
2026-08-27T17:09:40.046+02:00,nominal,0,0,-0.9885,-37.01,1,1308
2026-08-27T17:10:10.004+02:00,nominal,0,0,-1.0244,-35.57,1,1329
2026-08-27T17:10:40.046+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:11:10.004+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:11:40.005+02:00,nominal,0,0,-1.0949,-133.4,1,1305
2026-08-27T17:12:10.009+02:00,nominal,0,0,-1.0008,-33.53,1,1327
2026-08-27T17:12:40.007+02:00,nominal,0,0,-1.009,-33.75,1,1263
2026-08-27T17:13:10.005+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:13:40.006+02:00,nominal,0,0,-0.9914,-38.08,1,1317
2026-08-27T17:14:10.026+02:00,nominal,0,0,-0.9813,-36.53,1,1241
2026-08-27T17:14:40.008+02:00,nominal,0,0,-0.9984,-41.89,1,1246
2026-08-27T17:15:10.013+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:15:40.011+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T17:16:10.007+02:00,nominal,0,0,-1.0129,-31.03,1,1358
2026-08-27T17:16:40.007+02:00,nominal,0,0,-0.9731,-34.36,1,1359
2026-08-27T17:17:10.014+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T17:17:40.009+02:00,nominal,0,0,-1.0228,-25.16,1,1333
2026-08-27T17:18:10.011+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T17:18:40.009+02:00,nominal,0,0,-1.0093,-37.07,1,1369
2026-08-27T17:19:10.011+02:00,nominal,0,0,-1.0187,-30.93,1,1321
2026-08-27T17:19:40.011+02:00,nominal,0,0,-1.0304,-47.33,1,1272
2026-08-27T17:20:10.011+02:00,nominal,0,0,-1.1396,-55.99,1,1284
2026-08-27T17:20:40.010+02:00,nominal,0,0,-0.9813,-32.96,1,1263
2026-08-27T17:21:10.011+02:00,nominal,0,0,-1.1652,-72.02,1,1249
2026-08-27T17:21:40.013+02:00,nominal,0,0,-1.1548,-40.02,1,1265
2026-08-27T17:22:10.012+02:00,nominal,0,0,-1.0307,-32.06,1,1254
2026-08-27T17:22:40.013+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:23:10.015+02:00,anomaly,1,0,-1.5509,-297.32,1,1297
2026-08-27T17:23:40.014+02:00,nominal,0,0,-1.0856,-47.17,1,1232
2026-08-27T17:24:10.013+02:00,nominal,0,0,-1.0556,-28.22,1,1363
2026-08-27T17:24:40.014+02:00,nominal,0,0,-1.1386,-83.99,1,1297
2026-08-27T17:25:10.017+02:00,nominal,0,0,-1.0367,-33.29,1,1230
2026-08-27T17:25:40.017+02:00,nominal,0,0,-1.1268,-40.82,1,1228
2026-08-27T17:26:10.015+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T17:27:10.019+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:27:40.018+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:28:10.019+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:28:40.017+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:29:10.018+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:29:40.018+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T17:30:10.018+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:31:10.026+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:31:40.030+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:32:10.019+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:32:40.020+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:33:10.021+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:33:40.026+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T17:34:10.022+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:34:40.026+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T17:35:10.022+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:35:40.024+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:36:10.024+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:36:40.024+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:37:10.023+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:37:40.025+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:38:10.027+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:38:40.026+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:39:10.027+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T17:39:40.027+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:40:10.027+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:40:40.027+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:41:10.030+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:41:40.029+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:42:10.028+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:42:40.029+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:43:10.029+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:43:40.028+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T17:44:10.030+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T17:44:40.031+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:45:10.037+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:45:40.033+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T17:46:10.038+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:46:40.033+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:47:10.037+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:47:40.032+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:48:10.032+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:48:40.034+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T17:49:10.032+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:49:40.033+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:50:10.034+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:50:40.034+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:51:10.034+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:51:40.036+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:52:10.035+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:52:40.035+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:53:10.037+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:53:40.036+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:54:40.037+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T17:55:10.040+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:55:40.042+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T17:56:10.041+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:56:40.043+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T17:57:10.042+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:57:40.040+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:58:10.041+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T17:58:40.042+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T17:59:10.040+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T17:59:40.042+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T18:00:10.048+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T18:00:40.044+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T18:01:10.047+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:01:40.045+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T18:02:10.044+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T18:02:40.043+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T18:03:10.044+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T18:03:40.044+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:04:10.044+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T18:04:40.046+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T18:05:10.046+02:00,nominal,0,0,-1.0824,-22.73,1,1410
2026-08-27T18:05:40.047+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:06:10.047+02:00,nominal,0,0,-1.0181,-20.3,1,1234
2026-08-27T18:06:40.046+02:00,nominal,0,0,-1.0571,-20.78,1,1343
2026-08-27T18:07:10.047+02:00,nominal,0,0,-1.0074,-17.07,1,1261
2026-08-27T18:08:10.047+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:08:40.048+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:09:10.048+02:00,nominal,0,0,-1.2332,-92.16,1,1352
2026-08-27T18:09:40.050+02:00,nominal,0,0,-1.0179,-35.6,1,1336
2026-08-27T18:10:10.051+02:00,nominal,0,0,-1.0125,-9.72,1,1260
2026-08-27T18:10:40.050+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T18:11:40.051+02:00,nominal,0,0,-0.9695,-13.13,1,1353
2026-08-27T18:12:10.053+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:12:40.051+02:00,nominal,0,0,-0.9868,-15.14,1,1297
2026-08-27T18:13:10.052+02:00,nominal,0,0,-0.9656,-19.19,1,1330
2026-08-27T18:14:10.054+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:14:40.053+02:00,not_evaluable,0,0,0.0,0.0,0,4
2026-08-27T18:15:10.056+02:00,nominal,0,0,-0.9662,-16.32,1,1337
2026-08-27T18:15:40.055+02:00,nominal,0,0,-1.0777,-44.32,1,1281
2026-08-27T18:16:10.058+02:00,nominal,0,0,-0.9877,-15.62,1,1245
2026-08-27T18:16:40.062+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:17:40.055+02:00,nominal,0,0,-1.0351,-21.7,1,1428
2026-08-27T18:18:10.057+02:00,nominal,0,0,-1.0054,-16.65,1,1249
2026-08-27T18:18:40.056+02:00,nominal,0,0,-1.3353,-244.94,1,1368
2026-08-27T18:19:40.056+02:00,anomaly,1,0,-1.4532,-284.75,1,1357
2026-08-27T18:20:10.056+02:00,nominal,0,0,-0.9891,-21.16,1,1355
2026-08-27T18:20:40.057+02:00,nominal,0,0,-1.0428,-19.73,1,1271
2026-08-27T18:21:10.058+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:21:40.060+02:00,nominal,0,0,-0.9931,-41.23,1,1251
2026-08-27T18:22:10.058+02:00,anomaly,1,0,-1.6964,-287.96,1,1283
2026-08-27T18:22:40.058+02:00,nominal,0,0,-0.9971,-25.27,1,1254
2026-08-27T18:23:10.059+02:00,nominal,0,0,-1.3099,-38.43,1,1274
2026-08-27T18:23:40.059+02:00,not_evaluable,0,0,0.0,0.0,0,4
2026-08-27T18:24:10.060+02:00,nominal,0,0,-1.0528,-40.13,1,1369
2026-08-27T18:24:40.061+02:00,nominal,0,0,-1.1997,-23.31,1,1196
2026-08-27T18:25:10.062+02:00,anomaly,1,0,-2.0311,-769.83,1,1207
2026-08-27T18:25:40.061+02:00,nominal,0,0,-1.0776,-30.37,1,1272
2026-08-27T18:26:10.061+02:00,nominal,0,0,-1.117,-74.73,1,1284
2026-08-27T18:26:40.062+02:00,nominal,0,0,-1.0701,-35.55,1,1259
2026-08-27T18:27:10.062+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T18:27:40.064+02:00,nominal,0,0,-1.0393,-29.17,1,1336
2026-08-27T18:28:10.064+02:00,nominal,0,0,-1.1424,-28.93,1,1352
2026-08-27T18:28:40.064+02:00,anomaly,1,0,-2.3885,-1061.78,1,1226
2026-08-27T18:29:10.065+02:00,nominal,0,0,-1.373,-60.51,1,1251
2026-08-27T18:29:40.065+02:00,anomaly,1,0,-3.4152,-1241.31,1,1286
2026-08-27T18:30:10.068+02:00,anomaly,2,0,-1.733,-445.95,1,1321
2026-08-27T18:30:40.066+02:00,nominal,0,0,-1.2608,-122.34,1,1278
2026-08-27T18:31:10.068+02:00,anomaly,1,0,-1.7332,-255.11,1,1388
2026-08-27T18:31:40.074+02:00,anomaly,2,0,-1.5194,-394.41,1,1276
2026-08-27T18:32:10.068+02:00,nominal,0,0,-1.1951,-218.09,1,1351
2026-08-27T18:32:40.066+02:00,anomaly,1,0,-2.4013,-270.81,1,1360
2026-08-27T18:33:10.068+02:00,anomaly,2,0,-1.6468,-216.77,1,1266
2026-08-27T18:33:40.069+02:00,not_evaluable,2,0,0.0,0.0,0,7
2026-08-27T18:34:10.067+02:00,anomaly,3,1,-1.9656,-985.03,1,1383
2026-08-27T18:34:40.068+02:00,anomaly,4,0,-1.8488,-1289.08,1,1239
2026-08-27T18:35:10.068+02:00,anomaly,5,0,-1.4975,-51.7,1,1251
2026-08-27T18:35:40.069+02:00,not_evaluable,5,0,0.0,0.0,0,7
2026-08-27T18:36:10.070+02:00,anomaly,6,0,-1.992,-272.64,1,1357
2026-08-27T18:36:40.073+02:00,nominal,0,0,-1.225,-48.16,1,1242
2026-08-27T18:37:10.070+02:00,anomaly,1,0,-2.1055,-748.57,1,1271
2026-08-27T18:37:40.072+02:00,anomaly,2,0,-1.5203,-46.37,1,1247
2026-08-27T18:38:10.074+02:00,anomaly,3,1,-1.9659,-308.46,1,1335
2026-08-27T18:38:40.071+02:00,nominal,0,0,-1.1869,-50.1,1,1284
2026-08-27T18:39:10.073+02:00,anomaly,1,0,-1.5221,-51.12,1,1183
2026-08-27T18:39:40.072+02:00,nominal,0,0,-1.3026,-28.65,1,1216
2026-08-27T18:40:10.074+02:00,anomaly,1,0,-1.9429,-317.74,1,1244
2026-08-27T18:40:40.074+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:41:10.074+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:41:40.074+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:42:10.074+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:42:40.075+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:43:10.076+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T18:43:40.077+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T18:44:10.078+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:44:40.077+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:45:10.079+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T18:45:40.083+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T18:46:10.080+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T18:46:40.085+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:47:10.080+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:47:40.078+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:48:10.080+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T18:48:40.080+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T18:49:10.080+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T18:49:40.082+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:50:10.081+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:50:40.081+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T18:51:10.083+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:51:40.082+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-27T18:52:10.083+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:52:40.082+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T18:53:10.082+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T18:53:40.083+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:54:10.084+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-27T18:54:40.087+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:55:10.086+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:55:40.085+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:56:10.085+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T18:56:40.086+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T18:57:10.086+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T18:57:40.087+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T18:58:40.095+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T18:59:10.088+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T18:59:40.091+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:00:10.093+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T19:00:40.092+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:01:10.093+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-27T19:01:40.093+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:02:10.090+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:02:40.094+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:03:10.091+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T19:03:40.091+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:04:10.093+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:04:40.093+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:05:10.092+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:05:40.096+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:06:10.094+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:07:10.094+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:07:40.102+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T19:08:10.095+02:00,not_evaluable,1,0,0.0,0.0,0,19
2026-08-27T19:08:40.098+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:09:10.138+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:09:40.095+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:10:10.138+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:10:40.098+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:11:10.098+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:11:40.097+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:12:10.145+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T19:12:40.143+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:13:10.144+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:13:40.344+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:14:40.102+02:00,not_evaluable,1,0,0.0,0.0,0,18
2026-08-27T19:15:10.148+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:15:40.148+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:16:10.148+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:16:40.147+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:17:10.158+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T19:17:40.147+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:18:10.148+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:18:40.149+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:19:10.283+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:19:40.147+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:20:10.290+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:20:40.152+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:22:10.106+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:22:40.156+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T19:23:10.315+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T19:23:40.214+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:24:10.323+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:24:40.223+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:25:10.152+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:25:40.153+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T19:26:10.157+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T19:27:10.109+02:00,not_evaluable,1,0,0.0,0.0,0,5
2026-08-27T19:28:10.116+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:28:40.156+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T19:29:10.156+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T19:29:40.156+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-27T19:30:40.161+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T19:31:10.161+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T19:31:40.159+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:32:10.178+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-27T19:33:10.160+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T19:34:10.116+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T19:35:10.165+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T19:35:40.159+02:00,nominal,0,0,-1.1814,-26.56,1,1427
2026-08-27T19:36:10.179+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:36:40.162+02:00,nominal,0,0,-1.0513,-20.73,1,1337
2026-08-27T19:37:10.167+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:37:40.171+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:38:10.167+02:00,nominal,0,0,-1.059,-19.57,1,1264
2026-08-27T19:38:40.164+02:00,nominal,0,0,-1.062,-13.0,1,1330
2026-08-27T19:40:10.241+02:00,nominal,0,0,-1.0566,-18.32,1,1325
2026-08-27T19:40:40.169+02:00,nominal,0,0,-1.0746,-7.37,1,1260
2026-08-27T19:41:10.121+02:00,anomaly,1,0,-1.5183,-205.87,1,1269
2026-08-27T19:41:40.121+02:00,nominal,0,0,-1.1728,-15.11,1,1257
2026-08-27T19:42:10.123+02:00,nominal,0,0,-1.0823,-12.04,1,1228
2026-08-27T19:42:40.121+02:00,anomaly,1,0,-1.787,-407.88,1,1355
2026-08-27T19:43:10.124+02:00,nominal,0,0,-1.1727,-10.53,1,1239
2026-08-27T19:43:40.123+02:00,nominal,0,0,-1.1609,-12.89,1,1274
2026-08-27T19:44:10.125+02:00,nominal,0,0,-1.0785,-13.41,1,1349
2026-08-27T19:44:40.123+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:45:10.129+02:00,nominal,0,0,-1.0308,-12.17,1,1343
2026-08-27T19:45:40.140+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:46:10.126+02:00,nominal,0,0,-1.1324,-17.15,1,1308
2026-08-27T19:46:40.129+02:00,nominal,0,0,-1.0064,-10.22,1,1231
2026-08-27T19:47:10.131+02:00,nominal,0,0,-1.1594,-15.94,1,1228
2026-08-27T19:48:10.130+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T19:48:40.127+02:00,nominal,0,0,-1.1019,-10.97,1,1334
2026-08-27T19:49:10.126+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T19:49:40.127+02:00,anomaly,1,0,-1.6867,-848.54,1,1248
2026-08-27T19:50:10.128+02:00,nominal,0,0,-1.0558,-10.74,1,1253
2026-08-27T19:50:40.129+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T19:51:10.128+02:00,anomaly,1,0,-1.5419,-1041.17,1,1345
2026-08-27T19:51:40.129+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T19:52:10.131+02:00,nominal,0,0,-1.3367,-11.08,1,1212
