ts,health,streak,notify,lof,env,n_peaks,us_inference
2026-08-28T05:30:40.577+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:31:10.577+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:31:40.579+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:32:10.578+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:32:40.578+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:33:10.580+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:33:40.581+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:34:10.578+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:34:40.582+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:35:10.582+02:00,not_evaluable,4,0,0.0,0.0,0,8
2026-08-28T05:35:40.580+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:36:10.583+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:36:40.581+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:37:10.581+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:37:40.583+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:38:10.583+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:38:40.584+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:39:10.584+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:39:40.585+02:00,not_evaluable,4,0,0.0,0.0,0,10
2026-08-28T05:40:10.587+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:40:40.584+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:41:10.585+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:41:40.585+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:42:10.588+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:42:40.587+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:43:10.592+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:43:40.589+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:44:10.593+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:44:40.590+02:00,not_evaluable,4,0,0.0,0.0,0,10
2026-08-28T05:45:10.592+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:45:40.589+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:46:10.589+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:46:40.590+02:00,not_evaluable,4,0,0.0,0.0,0,15
2026-08-28T05:47:10.590+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:47:40.591+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:48:10.592+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:48:40.591+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:49:10.592+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:49:40.591+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:50:10.596+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:50:40.596+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:51:10.596+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:51:40.593+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:52:10.593+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:52:40.593+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:53:10.595+02:00,nominal,0,0,-1.2545,-33.83,1,1383
2026-08-28T05:53:40.594+02:00,nominal,0,0,-1.1307,-17.88,1,1272
2026-08-28T05:54:10.596+02:00,nominal,0,0,-1.0641,-22.94,1,1236
2026-08-28T05:54:40.595+02:00,nominal,0,0,-1.1139,-37.92,1,1278
2026-08-28T05:55:10.596+02:00,nominal,0,0,-1.1154,-22.36,1,1219
2026-08-28T05:55:40.599+02:00,anomaly,1,0,-1.5018,-35.1,1,1247
2026-08-28T05:56:10.597+02:00,nominal,0,0,-1.0647,-19.21,1,1269
2026-08-28T05:56:40.603+02:00,nominal,0,0,-1.1606,-41.76,1,1263
2026-08-28T05:57:10.598+02:00,nominal,0,0,-1.0511,-68.03,1,1240
2026-08-28T05:57:40.597+02:00,nominal,0,0,-1.0318,-25.38,1,1268
2026-08-28T05:58:10.602+02:00,anomaly,1,0,-1.7199,-203.2,1,1233
2026-08-28T05:58:40.600+02:00,nominal,0,0,-1.055,-24.13,1,1254
2026-08-28T05:59:10.604+02:00,nominal,0,0,-0.9887,-27.5,1,1220
2026-08-28T05:59:40.599+02:00,nominal,0,0,-1.0594,-25.36,1,1264
2026-08-28T06:00:10.602+02:00,nominal,0,0,-1.0056,-16.82,1,1249
2026-08-28T06:00:40.602+02:00,nominal,0,0,-1.0396,-17.38,1,1231
2026-08-28T06:01:10.600+02:00,nominal,0,0,-1.243,-24.63,1,1267
2026-08-28T06:01:40.600+02:00,nominal,0,0,-1.0701,-43.56,1,1307
2026-08-28T06:02:10.601+02:00,nominal,0,0,-1.1134,-26.49,1,1296
2026-08-28T06:02:40.604+02:00,nominal,0,0,-1.1449,-19.76,1,1273
2026-08-28T06:03:10.603+02:00,nominal,0,0,-1.061,-24.45,1,1222
2026-08-28T06:03:40.604+02:00,nominal,0,0,-1.1488,-78.12,1,1224
2026-08-28T06:04:10.603+02:00,nominal,0,0,-1.1341,-20.26,1,1241
2026-08-28T06:04:40.606+02:00,nominal,0,0,-1.2779,-19.93,1,1164
2026-08-28T06:05:10.605+02:00,nominal,0,0,-1.1754,-15.92,1,1342
2026-08-28T06:05:40.607+02:00,nominal,0,0,-1.0638,-13.88,1,1242
2026-08-28T06:06:10.606+02:00,nominal,0,0,-1.1175,-22.69,1,1227
2026-08-28T06:06:40.606+02:00,nominal,0,0,-1.1632,-16.51,1,1250
2026-08-28T06:07:10.606+02:00,nominal,0,0,-1.1887,-24.99,1,1261
2026-08-28T06:07:40.606+02:00,nominal,0,0,-1.0737,-9.81,1,1219
2026-08-28T06:08:10.608+02:00,nominal,0,0,-1.2032,-19.95,1,1219
2026-08-28T06:08:40.606+02:00,nominal,0,0,-1.2078,-19.71,1,1264
2026-08-28T06:09:10.608+02:00,nominal,0,0,-1.0901,-11.76,1,1219
2026-08-28T06:09:40.608+02:00,nominal,0,0,-1.1935,-14.77,1,1220
2026-08-28T06:10:10.608+02:00,nominal,0,0,-1.0323,-12.65,1,1222
2026-08-28T06:10:40.607+02:00,nominal,0,0,-1.1639,-19.11,1,1277
2026-08-28T06:11:10.608+02:00,nominal,0,0,-1.3565,-18.73,1,1276
2026-08-28T06:11:40.611+02:00,nominal,0,0,-1.1007,-29.92,1,1258
2026-08-28T06:12:10.610+02:00,nominal,0,0,-1.2909,-13.2,1,1223
2026-08-28T06:12:40.654+02:00,nominal,0,0,-1.154,-22.69,1,1327
2026-08-28T06:13:10.611+02:00,nominal,0,0,-1.1614,-10.16,1,1246
2026-08-28T06:13:40.611+02:00,nominal,0,0,-1.1422,-12.73,1,1262
2026-08-28T06:14:10.615+02:00,nominal,0,0,-1.3156,-10.64,1,1213
2026-08-28T06:14:40.658+02:00,nominal,0,0,-0.9925,-6.1,1,1230
2026-08-28T06:15:10.614+02:00,nominal,0,0,-1.0521,-11.3,1,1212
2026-08-28T06:15:40.611+02:00,anomaly,1,0,-1.5704,-233.17,1,1252
2026-08-28T06:16:10.615+02:00,nominal,0,0,-1.3569,-17.59,1,1221
2026-08-28T06:16:40.614+02:00,nominal,0,0,-1.066,-8.05,1,1242
2026-08-28T06:17:10.613+02:00,nominal,0,0,-1.4342,-17.02,1,1309
2026-08-28T06:17:40.613+02:00,nominal,0,0,-1.4344,-23.42,1,1265
2026-08-28T06:18:10.615+02:00,anomaly,1,0,-1.4958,-10.62,1,1256
2026-08-28T06:18:40.616+02:00,anomaly,2,0,-1.5532,-20.37,1,1223
2026-08-28T06:19:10.615+02:00,anomaly,3,1,-1.8451,-10.05,1,1160
2026-08-28T06:19:40.616+02:00,nominal,0,0,-1.1299,-12.55,1,1213
2026-08-28T06:20:10.617+02:00,nominal,0,0,-1.3712,-34.16,1,1247
2026-08-28T06:20:40.617+02:00,anomaly,1,0,-1.5737,-12.81,1,1233
2026-08-28T06:21:10.617+02:00,nominal,0,0,-1.2605,-8.69,1,1260
2026-08-28T06:21:40.619+02:00,nominal,0,0,-1.4115,-16.37,1,1258
2026-08-28T06:22:10.617+02:00,nominal,0,0,-1.3995,-23.19,1,1271
2026-08-28T06:22:40.618+02:00,anomaly,1,0,-1.5326,-19.54,1,1222
2026-08-28T06:23:10.617+02:00,anomaly,2,0,-1.6058,-13.92,1,1255
2026-08-28T06:23:40.617+02:00,anomaly,3,1,-1.4503,-21.22,1,1263
2026-08-28T06:24:10.619+02:00,nominal,0,0,-1.2452,-14.06,1,1251
2026-08-28T06:24:40.620+02:00,nominal,0,0,-1.184,-11.74,1,1241
2026-08-28T06:25:10.620+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:25:40.620+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:26:10.621+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:26:40.622+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:27:10.620+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:27:40.622+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:28:10.624+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:28:40.631+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T06:29:10.629+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:29:40.630+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:30:10.624+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T06:30:40.623+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:31:10.625+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:31:40.625+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:32:10.625+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:32:40.626+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:33:10.626+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:33:40.628+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:34:10.626+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-28T06:34:40.628+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:35:10.627+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-28T06:35:40.628+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:36:10.630+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T06:36:40.629+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:37:10.631+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:37:40.630+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:38:10.629+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:38:40.630+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:39:10.630+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:39:40.630+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:40:10.631+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:40:40.633+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:41:10.632+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:41:40.632+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:42:10.632+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:42:40.636+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:43:10.636+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:43:40.640+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:44:10.636+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:44:40.640+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:45:10.638+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:45:40.635+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T06:46:10.637+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-28T06:46:40.636+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:47:10.637+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:47:40.638+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:48:10.638+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:48:40.641+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-28T06:49:10.640+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:49:40.640+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:50:10.639+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:50:40.640+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:51:10.641+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:51:40.641+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:52:10.641+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:52:40.643+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-28T06:53:10.641+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:53:40.645+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T06:54:10.642+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:54:40.643+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:55:10.642+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:55:40.644+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T06:56:10.645+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:56:40.643+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:57:10.646+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:57:40.652+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-28T06:58:10.649+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T06:58:40.647+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-28T06:59:10.647+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T06:59:40.650+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:00:10.653+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:00:40.659+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:01:10.652+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:01:40.656+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:02:10.648+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:02:40.648+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:03:10.653+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-28T07:03:40.651+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:04:10.654+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:04:40.650+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:05:10.650+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:05:40.651+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:06:10.651+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:06:40.651+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:07:10.653+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:07:40.653+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:08:10.653+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:08:40.654+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:09:10.655+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:09:40.654+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:10:10.654+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:10:40.655+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:11:10.654+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:11:40.658+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:12:10.661+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:12:40.661+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:13:10.657+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:13:40.659+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:14:10.658+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:14:40.662+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:15:10.665+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:15:40.660+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:16:10.663+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:16:40.662+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:17:10.661+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:17:40.659+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-28T07:18:10.663+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:18:40.660+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T07:19:10.661+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:19:40.662+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T07:20:10.664+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:20:40.664+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:21:10.662+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:21:40.662+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:22:10.664+02:00,nominal,0,0,-1.4368,-34.14,1,1391
2026-08-28T07:22:40.666+02:00,nominal,0,0,-1.2245,-21.12,1,1231
2026-08-28T07:23:10.664+02:00,nominal,0,0,-1.1113,-24.04,1,1242
2026-08-28T07:23:40.664+02:00,nominal,0,0,-1.1594,-31.07,1,1260
2026-08-28T07:24:10.668+02:00,anomaly,1,0,-1.4548,-24.87,1,1240
2026-08-28T07:24:40.665+02:00,nominal,0,0,-1.0393,-26.76,1,1261
2026-08-28T07:25:10.666+02:00,nominal,0,0,-1.0254,-24.7,1,1241
2026-08-28T07:25:40.666+02:00,nominal,0,0,-1.0938,-29.72,1,1224
2026-08-28T07:26:10.667+02:00,nominal,0,0,-1.0515,-26.16,1,1221
2026-08-28T07:26:40.673+02:00,nominal,0,0,-1.0506,-26.31,1,1253
2026-08-28T07:27:10.668+02:00,nominal,0,0,-0.9879,-40.6,1,1249
2026-08-28T07:27:40.672+02:00,anomaly,1,0,-1.5394,-41.98,1,1267
2026-08-28T07:28:10.668+02:00,nominal,0,0,-1.0899,-22.15,1,1218
2026-08-28T07:28:40.669+02:00,nominal,0,0,-1.0957,-23.35,1,1229
2026-08-28T07:29:10.674+02:00,nominal,0,0,-1.0929,-22.45,1,1239
2026-08-28T07:29:40.672+02:00,nominal,0,0,-1.2151,-29.89,1,1246
2026-08-28T07:30:10.676+02:00,nominal,0,0,-1.0828,-22.03,1,1225
2026-08-28T07:30:40.671+02:00,nominal,0,0,-1.0709,-20.26,1,1252
2026-08-28T07:31:10.674+02:00,nominal,0,0,-1.2673,-89.4,1,1237
2026-08-28T07:31:40.672+02:00,anomaly,1,0,-1.6097,-155.92,1,1254
2026-08-28T07:32:10.673+02:00,nominal,0,0,-1.1097,-16.13,1,1105
2026-08-28T07:32:40.677+02:00,nominal,0,0,-1.0848,-16.38,1,1243
2026-08-28T07:33:10.672+02:00,nominal,0,0,-1.0801,-18.82,1,1238
2026-08-28T07:33:40.679+02:00,nominal,0,0,-1.086,-20.54,1,1217
2026-08-28T07:34:10.672+02:00,nominal,0,0,-1.2224,-18.52,1,1254
2026-08-28T07:34:40.673+02:00,nominal,0,0,-1.0812,-16.57,1,1269
2026-08-28T07:35:10.674+02:00,nominal,0,0,-1.431,-97.98,1,1220
2026-08-28T07:35:40.673+02:00,nominal,0,0,-1.1415,-21.29,1,1270
2026-08-28T07:36:10.674+02:00,nominal,0,0,-1.2475,-14.35,1,1233
2026-08-28T07:36:40.675+02:00,nominal,0,0,-1.0461,-14.95,1,1236
2026-08-28T07:37:10.676+02:00,nominal,0,0,-1.1197,-18.31,1,1245
2026-08-28T07:37:40.675+02:00,nominal,0,0,-1.28,-15.99,1,1260
2026-08-28T07:38:10.675+02:00,nominal,0,0,-1.0448,-10.52,1,1246
2026-08-28T07:38:40.676+02:00,nominal,0,0,-1.2782,-11.36,1,1258
2026-08-28T07:39:10.676+02:00,nominal,0,0,-1.3515,-18.1,1,1219
2026-08-28T07:39:40.680+02:00,nominal,0,0,-1.1663,-12.66,1,1234
2026-08-28T07:40:10.678+02:00,nominal,0,0,-1.1772,-13.54,1,1217
2026-08-28T07:40:40.680+02:00,nominal,0,0,-1.4036,-12.64,1,1228
2026-08-28T07:41:10.684+02:00,anomaly,1,0,-1.6416,-21.19,1,1244
2026-08-28T07:41:40.678+02:00,nominal,0,0,-1.2087,-11.43,1,1256
2026-08-28T07:42:10.682+02:00,anomaly,1,0,-1.6256,-13.08,1,1246
2026-08-28T07:42:40.681+02:00,nominal,0,0,-1.0601,-12.54,1,1225
2026-08-28T07:43:10.681+02:00,anomaly,1,0,-1.47,-13.76,1,1263
2026-08-28T07:43:40.681+02:00,nominal,0,0,-1.2727,-14.49,1,1231
2026-08-28T07:44:10.686+02:00,nominal,0,0,-1.3374,-37.88,1,1214
2026-08-28T07:44:40.682+02:00,nominal,0,0,-1.3125,-21.25,1,1267
2026-08-28T07:45:10.686+02:00,nominal,0,0,-1.248,-31.11,1,1226
2026-08-28T07:45:40.682+02:00,nominal,0,0,-1.3083,-16.61,1,1255
2026-08-28T07:46:10.686+02:00,nominal,0,0,-1.391,-20.4,1,1262
2026-08-28T07:46:40.683+02:00,nominal,0,0,-1.4014,-17.47,1,1164
2026-08-28T07:47:10.683+02:00,anomaly,1,0,-1.4788,-23.34,1,1253
2026-08-28T07:47:40.685+02:00,nominal,0,0,-1.1356,-12.94,1,1233
2026-08-28T07:48:10.688+02:00,anomaly,1,0,-1.4862,-14.18,1,1232
2026-08-28T07:48:40.686+02:00,nominal,0,0,-1.0344,-9.86,1,1242
2026-08-28T07:49:10.684+02:00,nominal,0,0,-1.2362,-18.91,1,1249
2026-08-28T07:49:40.687+02:00,nominal,0,0,-1.1725,-19.94,1,1234
2026-08-28T07:50:10.686+02:00,nominal,0,0,-1.1464,-18.25,1,1237
2026-08-28T07:50:40.687+02:00,nominal,0,0,-1.2356,-19.2,1,1252
2026-08-28T07:51:10.687+02:00,nominal,0,0,-1.1561,-19.21,1,1240
2026-08-28T07:51:40.686+02:00,nominal,0,0,-1.1056,-13.04,1,1283
2026-08-28T07:52:10.687+02:00,nominal,0,0,-1.216,-12.74,1,1293
2026-08-28T07:52:40.688+02:00,nominal,0,0,-1.1417,-15.6,1,1265
2026-08-28T07:53:10.691+02:00,nominal,0,0,-1.0953,-15.58,1,1252
2026-08-28T07:53:40.689+02:00,nominal,0,0,-1.1716,-19.32,1,1245
2026-08-28T07:54:10.688+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:54:40.689+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:55:10.691+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-28T07:55:40.691+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:56:10.690+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-28T07:56:40.691+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:57:10.690+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:57:40.692+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:58:10.691+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:58:40.692+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T07:59:10.694+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T07:59:40.698+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:00:10.697+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:00:40.702+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:01:10.696+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-28T08:01:40.695+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-28T08:02:10.696+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:02:40.696+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:03:10.698+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:03:40.697+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T08:04:10.697+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:04:40.698+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:05:10.742+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:05:40.699+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:06:10.703+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T08:06:40.698+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:07:10.698+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:07:40.699+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:08:10.699+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:08:40.701+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:09:10.701+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:09:40.702+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:10:10.702+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:10:40.703+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:11:10.703+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:11:40.703+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:12:10.704+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:12:40.703+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T08:13:10.705+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T08:13:40.705+02:00,not_evaluable,0,0,0.0,0.0,0,15
2026-08-28T08:14:10.705+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T08:14:40.705+02:00,not_evaluable,0,0,0.0,0.0,0,12
