ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-25T19:32:57.138+02:00,1000,1024,1024,1053,9,85,5,969,1.7839,0.2066,0.1696,2.6691,0.415,2.0405,1.532,1.543,92.594,49.03,49.01,49.04,2.1175,0.2364,0.1016,16000,1024,402.05,0.6668,0.312,0.0138,0.0073
2026-08-25T19:33:27.144+02:00,1000,1024,1029,1059,9,85,33,1002,1.8187,0.205,0.2324,2.6936,0.4039,2.0373,1.527,1.514,60.679,14.65,49.21,48.98,1.1339,0.1376,0.0588,16000,1024,377.14,0.7382,0.2443,0.0134,0.0041
2026-08-25T19:33:57.138+02:00,1000,1024,1024,1053,9,85,1,1003,1.7904,0.2046,0.1581,2.685,0.384,2.3526,1.533,1.541,103.927,49.11,49.11,49.04,2.4682,0.2764,0.1095,16000,1024,391.97,0.7918,0.1937,0.0111,0.0034
2026-08-25T19:34:27.144+02:00,1000,1024,1029,1059,9,85,1,1004,1.8045,0.2055,0.0936,2.74,0.3568,0.2685,1.531,1.551,2.489,49.15,49.14,49.17,2.5778,0.288,0.1103,16000,1024,481.72,0.8151,0.1693,0.0106,0.005
2026-08-25T19:34:57.140+02:00,1000,1024,1024,1053,9,85,1,1005,1.8341,0.2068,0.1764,2.7198,0.4136,2.0559,1.537,1.537,90.334,49.14,49.14,49.14,2.543,0.2749,0.1175,16000,1024,392.72,0.7823,0.1946,0.0155,0.0076
2026-08-25T19:35:27.140+02:00,1000,1024,1024,1053,9,85,0,1005,1.8516,0.206,0.135,2.7724,0.4166,2.0593,1.532,1.554,106.421,49.15,49.15,49.2,2.6579,0.2859,0.1271,16000,1024,402.23,0.7854,0.1995,0.0095,0.0056
2026-08-25T19:35:57.139+02:00,1000,1024,1024,1053,9,85,3,1008,1.8762,0.2037,0.1471,2.7961,0.4129,2.0557,1.527,1.56,94.499,49.17,49.16,49.13,2.5979,0.2764,0.1178,16000,1024,641.08,0.932,0.0623,0.0045,0.0012
2026-08-25T19:36:27.144+02:00,1000,1024,1024,1053,9,85,0,1008,1.8759,0.2037,0.1217,2.7966,0.3785,2.0591,1.533,1.552,81.198,49.15,49.15,49.14,2.6903,0.2848,0.1263,16000,1024,554.4,0.8782,0.1133,0.0055,0.0029
2026-08-25T19:36:57.141+02:00,1000,1024,1024,1053,9,85,2,1010,1.8777,0.2044,0.139,2.7936,0.3677,2.362,1.533,1.522,106.499,49.13,49.12,49.15,2.654,0.2786,0.1221,16000,1024,750.36,0.9319,0.0636,0.0035,0.001
2026-08-25T19:37:27.140+02:00,1000,1024,1024,1053,9,86,0,1010,1.8949,0.2042,0.1438,2.824,0.3702,2.0536,1.528,1.529,83.677,49.14,49.14,49.1,2.7087,0.2823,0.1236,16000,1024,446.59,0.8264,0.1611,0.0094,0.0031
2026-08-25T19:37:57.142+02:00,1000,1024,1024,1053,9,86,0,1010,1.8908,0.2024,0.1231,2.8457,0.3863,2.0652,1.533,1.569,78.682,49.08,49.09,49.09,2.6949,0.2813,0.1368,16000,1024,493.25,0.7513,0.2336,0.0118,0.0033
2026-08-25T19:38:27.141+02:00,1000,1024,1024,1053,9,86,2,1012,1.9117,0.2031,0.1375,2.8181,0.4165,2.0652,1.53,1.532,100.246,49.14,49.14,49.14,2.49,0.254,0.1198,16000,1024,444.75,0.8067,0.1806,0.0101,0.0026
2026-08-25T19:38:57.141+02:00,1000,1024,1024,1053,9,86,0,1012,1.9203,0.2024,0.1036,2.8413,0.3715,0.3039,1.53,1.531,2.285,49.08,49.09,49.11,2.7414,0.2793,0.1244,16000,1024,469.99,0.7591,0.2255,0.0116,0.0038
2026-08-25T19:39:27.143+02:00,1000,1024,1024,1053,9,87,0,1012,1.9637,0.2045,0.1563,2.8932,0.4154,2.0675,1.524,1.552,90.204,49.13,49.12,49.23,2.8051,0.2827,0.1385,16000,1024,497.94,0.7012,0.2872,0.009,0.0026
2026-08-25T19:39:57.143+02:00,1000,1024,1024,1053,9,87,0,1012,1.9752,0.2072,0.1283,2.9309,0.4178,2.0705,1.526,1.533,67.546,49.12,49.11,49.17,2.8253,0.286,0.1318,16000,1024,509.55,0.6263,0.3647,0.0062,0.0028
2026-08-25T19:40:27.142+02:00,1000,1024,1024,1053,9,87,0,1012,2.0116,0.2035,0.1297,2.9679,0.3699,2.0716,1.52,1.548,64.893,49.12,49.13,49.09,2.88,0.2835,0.144,16000,1024,591.47,0.8666,0.1217,0.0091,0.0026
2026-08-25T19:40:57.144+02:00,1000,1024,1024,1053,9,88,11,1023,1.9932,0.206,0.2116,2.9862,0.3981,2.3759,1.535,1.576,67.258,49.15,49.11,49.12,2.1537,0.2128,0.1236,16000,1024,504.69,0.7814,0.2067,0.0082,0.0038
2026-08-25T19:41:27.143+02:00,1000,1024,1024,1053,9,89,1,1024,2.0091,0.2068,0.1726,2.9999,0.4214,2.3751,1.527,1.585,86.164,49.06,49.05,48.95,2.8009,0.2759,0.1369,16000,1024,473.57,0.7071,0.2739,0.0154,0.0036
2026-08-25T19:41:57.145+02:00,1000,1024,1024,1053,9,89,0,1024,2.0409,0.2042,0.1643,4.0717,0.4105,1.7663,1.546,1.566,65.717,49.12,49.12,49.15,2.9174,0.2837,0.1485,16000,1024,503.23,0.6861,0.3043,0.0066,0.003
2026-08-25T19:42:27.145+02:00,1000,1024,1024,1053,9,89,1,1025,2.0095,0.204,0.1459,2.9606,0.4156,2.0767,1.53,1.588,81.024,49.11,49.1,49.1,2.8753,0.2823,0.1341,16000,1024,830.18,0.8324,0.1575,0.0069,0.0031
2026-08-25T19:42:57.146+02:00,1000,1024,1024,1053,9,89,0,1025,2.0344,0.2037,0.2235,3.013,0.4198,2.3755,1.53,1.567,64.925,49.12,49.11,48.96,2.9206,0.2826,0.1316,16000,1024,531.81,0.7564,0.2326,0.0078,0.0032
2026-08-25T19:43:27.148+02:00,1000,1024,1024,1053,9,89,0,1025,2.0559,0.2039,0.1137,3.0733,0.3969,0.3046,1.53,1.554,2.167,49.05,49.05,49.05,2.9162,0.2798,0.1423,16000,1024,1179.52,0.9423,0.0554,0.0016,0.0007
2026-08-25T19:43:57.146+02:00,1000,1024,1024,1053,9,90,0,1025,2.0739,0.2042,0.1735,5.9049,0.3799,2.0839,1.568,1.557,72.199,49.02,49.03,48.97,2.913,0.2788,0.1376,16000,1024,567.51,0.7938,0.1963,0.0077,0.0022
2026-08-25T19:44:27.148+02:00,1000,1024,1024,1053,9,90,0,1025,2.0832,0.207,0.3112,3.271,0.4207,2.3566,1.521,1.565,33.89,49.0,49.01,48.94,2.9287,0.2796,0.1626,16000,1024,464.69,0.8242,0.1659,0.0075,0.0024
2026-08-25T19:44:57.146+02:00,1000,1024,1024,1053,9,90,5,1030,2.0824,0.206,0.1583,3.1069,0.4171,2.0873,1.524,1.561,75.149,49.02,49.03,48.96,2.5482,0.2434,0.1361,16000,1024,579.41,0.6801,0.3083,0.0095,0.0021
2026-08-25T19:45:27.148+02:00,1000,1024,1026,1055,9,90,30,1060,2.099,0.2092,0.2464,3.4514,0.4118,2.3879,1.532,1.55,51.617,17.84,17.93,17.85,1.3805,0.1237,0.0741,16000,1024,530.38,0.8039,0.1828,0.0087,0.0046
2026-08-25T19:45:57.147+02:00,1000,1024,1024,1053,9,90,4,1064,2.1109,0.207,0.1694,3.1065,0.421,2.0896,1.531,1.574,69.628,49.09,49.09,49.02,2.7098,0.2598,0.124,16000,1024,652.01,0.8851,0.1058,0.0067,0.0023
2026-08-25T19:46:27.147+02:00,1000,1024,1024,1053,9,90,1,1065,2.1358,0.2081,0.1213,3.1887,0.4034,0.2848,1.521,1.607,1.995,49.09,49.09,49.11,2.9755,0.2807,0.1503,16000,1024,614.62,0.7855,0.2061,0.0066,0.0018
2026-08-25T19:46:57.154+02:00,1000,1024,1030,1060,9,91,8,1073,2.1738,0.2043,0.3769,3.2955,0.4247,2.3423,1.518,1.597,26.925,49.08,49.1,49.07,2.8878,0.2547,0.1472,16000,1024,610.46,0.8266,0.165,0.0063,0.002
2026-08-25T19:47:27.148+02:00,1000,1024,1024,1053,9,91,0,1073,2.1881,0.2081,0.1423,3.2134,0.3781,1.7887,1.517,1.564,25.775,49.12,49.13,49.13,3.1351,0.2903,0.1669,16000,1024,529.62,0.8141,0.1769,0.0063,0.0028
2026-08-25T19:47:57.149+02:00,1000,1024,1025,1055,9,91,4,1077,2.237,0.2071,0.4012,3.2766,0.4249,2.338,1.512,1.559,21.5,49.12,49.12,49.06,3.0692,0.2675,0.1455,16000,1024,594.5,0.8271,0.1648,0.0067,0.0014
2026-08-25T19:48:27.149+02:00,1000,1024,1024,1053,9,91,0,1077,2.2193,0.2083,0.1448,3.2413,0.3771,2.1003,1.51,1.521,44.475,49.12,49.12,49.13,3.1695,0.289,0.1744,16000,1024,606.86,0.8354,0.1554,0.0073,0.0019
2026-08-25T19:48:57.149+02:00,1000,1024,1024,1053,9,92,10,1087,2.2153,0.2074,0.3299,3.2913,0.3812,2.3706,1.515,1.544,30.622,49.08,49.06,49.17,2.621,0.2352,0.1568,16000,1024,459.65,0.8457,0.1351,0.0146,0.0046
2026-08-25T19:49:27.150+02:00,1000,1024,1024,1053,9,92,0,1087,2.2413,0.21,0.1459,3.2768,0.3815,2.103,1.516,1.56,43.421,49.11,49.11,49.11,3.2151,0.294,0.1733,16000,1024,458.32,0.5419,0.4439,0.0094,0.0048
2026-08-25T19:49:57.151+02:00,1000,1024,1024,1053,9,93,0,1087,2.248,0.2108,0.1285,3.3055,0.3904,0.3165,1.516,1.573,1.984,49.08,49.1,49.07,3.1917,0.2953,0.1653,16000,1024,475.99,0.727,0.2592,0.011,0.0028
2026-08-25T19:50:27.150+02:00,1000,1024,1024,1053,9,93,6,1093,2.2632,0.211,0.1667,3.3239,0.3724,2.414,1.511,1.553,68.633,49.16,49.16,49.16,2.812,0.2581,0.1489,16000,1024,494.28,0.7815,0.2062,0.0081,0.0042
2026-08-25T19:50:57.156+02:00,1000,1024,1029,1059,9,94,37,1130,0.0326,0.0441,0.3843,0.1235,0.1849,2.0333,3.365,9.533,26.035,8.83,21.4,418.97,0.0094,0.0093,0.065,16000,1024,421.43,0.879,0.093,0.027,0.0011
2026-08-25T19:51:27.151+02:00,1000,1024,1024,1053,9,94,2,1132,0.0332,0.0298,0.0801,0.1093,0.1887,2.1061,2.997,4.012,467.116,5.95,31.27,20.5,0.007,0.0086,0.0096,16000,1024,190.53,0.9631,0.0272,0.007,0.0027
2026-08-25T19:51:57.152+02:00,1000,1024,1024,1053,9,96,3,1135,0.0336,0.0493,0.4848,0.2287,0.1849,2.2954,4.639,8.482,16.073,47.68,132.02,358.32,0.0082,0.0101,0.1083,16000,1024,158.33,0.9191,0.0347,0.043,0.0032
2026-08-25T19:52:57.153+02:00,1000,1024,1024,1053,10,99,1,1149,0.033,0.0315,0.1455,0.0981,0.188,2.0953,2.763,7.114,170.25,41.47,47.13,158.49,0.0082,0.0079,0.0192,16000,1024,262.18,0.9631,0.0205,0.0153,0.0011
2026-08-25T19:53:27.153+02:00,1000,1024,1024,1053,10,99,0,1149,0.0329,0.0312,0.0797,0.1097,0.1037,2.0983,3.016,2.865,469.357,155.95,136.69,152.55,0.0066,0.008,0.0111,16000,1024,323.88,0.9756,0.0216,0.0022,0.0006
2026-08-25T19:53:57.154+02:00,1000,1024,1024,1053,10,101,26,1175,0.5763,0.0365,0.2449,10.6161,0.189,2.0693,337.281,9.659,62.769,116.22,5.01,1.46,0.0565,0.0104,0.0321,16000,1024,330.25,0.9665,0.0208,0.0118,0.0009
2026-08-25T19:54:27.157+02:00,1000,1024,1028,1058,10,101,16,1191,0.4716,0.0323,0.1939,10.6318,0.1882,2.0757,504.29,8.556,91.594,27.91,49.9,51.07,0.0503,0.0077,0.0238,16000,1024,233.69,0.9203,0.0613,0.0136,0.0048
2026-08-25T19:54:57.154+02:00,1000,1024,1024,1053,10,101,5,1196,0.0324,0.0319,0.1169,0.1046,0.1879,2.0877,2.911,4.986,250.792,55.66,26.5,16.41,0.0068,0.0074,0.0175,16000,1024,278.63,0.9388,0.046,0.0138,0.0013
2026-08-25T19:55:27.154+02:00,1000,1024,1024,1053,10,101,0,1196,0.0335,0.0294,0.2109,0.1165,0.0885,2.0669,3.095,2.867,78.114,60.2,25.34,125.09,0.0081,0.0071,0.0414,16000,1024,327.78,0.995,0.003,0.0014,0.0007
2026-08-25T19:55:57.158+02:00,1000,1024,1024,1053,10,103,7,1203,0.0367,0.0321,0.1708,0.1257,0.1897,2.0751,2.919,7.804,128.686,62.84,4.81,126.07,0.0117,0.0074,0.0185,16000,1024,159.02,0.9153,0.0508,0.0302,0.0037
2026-08-25T19:57:27.159+02:00,1000,1024,1027,1057,12,106,1,1258,0.034,0.0313,0.0467,0.1116,0.1045,0.1366,2.933,2.971,2.695,229.73,38.07,68.29,0.0094,0.0082,0.011,16000,1024,192.83,0.9756,0.0119,0.0099,0.0026
2026-08-25T19:58:27.160+02:00,1000,1024,1024,1053,13,106,0,1262,0.0333,0.0309,0.1134,0.1089,0.1938,2.0731,2.996,5.35,245.575,13.67,74.97,149.4,0.0085,0.007,0.0142,16000,1024,80.58,0.8649,0.068,0.0506,0.0165
2026-08-25T19:58:57.163+02:00,1000,1024,1030,1060,13,106,29,1291,0.4714,0.0374,0.2679,10.6301,0.1911,2.3438,504.965,11.483,53.363,127.07,105.33,6.77,0.0603,0.0092,0.0505,16000,1024,222.85,0.946,0.0289,0.0216,0.0035
2026-08-25T19:59:27.159+02:00,1000,1024,1024,1053,13,106,1,1292,0.0322,0.0316,0.1015,0.2299,0.1934,2.0633,5.243,4.268,333.781,177.74,60.71,79.61,0.0068,0.0068,0.0119,16000,1024,210.09,0.6784,0.3026,0.016,0.003
2026-08-25T19:59:57.157+02:00,1000,1024,1024,1053,13,106,0,1292,0.0335,0.0309,0.1101,0.0897,0.1948,2.0594,2.704,4.606,244.713,13.52,90.21,27.31,0.007,0.0081,0.0279,16000,1024,135.41,0.9226,0.0496,0.0234,0.0045
2026-08-25T20:00:27.158+02:00,1000,1024,1024,1053,13,106,1,1293,0.0328,0.0296,0.0793,0.1047,0.1055,2.0621,2.936,3.107,446.477,34.04,149.56,58.11,0.0073,0.007,0.0176,16000,1024,360.63,0.9974,0.0014,0.0008,0.0004
2026-08-25T20:01:27.164+02:00,1000,1024,1028,1058,14,106,1,1329,0.0331,0.0318,0.1557,0.1101,0.1964,2.354,3.084,8.024,167.68,18.67,160.4,75.03,0.0079,0.0065,0.0141,16000,1024,117.99,0.9305,0.0227,0.0389,0.0079
2026-08-25T20:01:57.159+02:00,1000,1024,1024,1053,14,107,2,1331,0.0324,0.0297,0.3359,0.1178,0.1006,2.0021,3.046,3.074,29.847,51.07,72.48,437.67,0.0086,0.0074,0.0849,16000,1024,226.92,0.9783,0.0146,0.0057,0.0014
2026-08-25T20:02:27.160+02:00,1000,1024,1024,1053,14,107,1,1332,0.0322,0.0314,0.1012,0.115,0.1962,2.052,2.936,5.611,330.789,79.68,85.71,19.5,0.0076,0.0068,0.0196,16000,1024,319.24,0.9638,0.0219,0.0126,0.0017
2026-08-25T20:02:57.159+02:00,1000,1024,1024,1053,14,107,10,1342,0.0337,0.0467,0.4103,0.16,0.1946,2.2737,3.196,10.596,21.512,84.82,256.81,443.36,0.0081,0.0095,0.069,16000,1024,1259.79,0.9985,0.001,0.0004,0.0001
2026-08-25T20:03:27.189+02:00,1000,1024,1051,1081,14,107,36,1378,0.3344,0.0452,0.3632,10.6432,0.1955,1.9898,1002.422,10.66,27.754,62.59,5.02,10.84,0.0443,0.0094,0.049,16000,1024,134.99,0.9394,0.0378,0.0187,0.0041
2026-08-25T20:03:57.171+02:00,1000,1024,1033,1063,14,107,6,1384,0.0348,0.0488,0.4485,0.2031,0.1937,2.2534,3.771,9.219,18.046,38.93,128.67,321.17,0.0074,0.0105,0.0894,16000,1024,246.69,0.9644,0.0235,0.0094,0.0027
2026-08-25T20:05:27.186+02:00,1000,1024,1047,1077,16,111,36,1454,0.0327,0.0503,0.4677,0.106,0.1888,1.9278,2.835,9.338,15.335,52.16,132.18,163.22,0.0104,0.011,0.0976,16000,1024,195.04,0.9022,0.053,0.0414,0.0034
2026-08-25T20:05:57.161+02:00,1000,1024,1024,1053,16,112,0,1454,0.034,0.0329,0.145,0.0996,0.1978,2.0293,2.76,8.463,169.068,136.43,5.66,361.17,0.0089,0.0081,0.023,16000,1024,269.0,0.9892,0.0064,0.0035,0.0009
2026-08-25T20:06:57.162+02:00,1000,1024,1024,1053,17,112,2,1468,0.0336,0.0294,0.1168,0.1123,0.1967,2.0348,2.872,4.596,255.906,55.65,52.12,204.2,0.0087,0.007,0.0192,16000,1024,302.4,0.9812,0.0136,0.0037,0.0015
2026-08-25T20:07:27.189+02:00,1000,1024,1049,1079,17,112,6,1474,0.0316,0.0326,0.17,0.1034,0.2014,2.0229,2.96,10.223,127.492,139.62,130.49,14.5,0.007,0.009,0.0241,16000,1024,146.61,0.8699,0.0789,0.0439,0.0073
2026-08-25T20:07:57.164+02:00,1000,1024,1024,1053,17,113,6,1480,0.3346,0.0302,0.1516,10.6425,0.2026,2.0235,999.836,8.369,141.014,38.25,141.98,198.38,0.0483,0.0057,0.0197,16000,1024,213.11,0.9489,0.0252,0.0217,0.0042
2026-08-25T20:08:27.165+02:00,1000,1024,1024,1053,17,113,0,1480,0.0327,0.0306,0.0776,0.1077,0.2,2.0274,2.943,4.422,454.686,27.41,9.96,62.17,0.0068,0.0084,0.0163,16000,1024,219.58,0.9789,0.0127,0.0069,0.0015
2026-08-25T20:08:57.164+02:00,1000,1024,1024,1053,17,113,7,1487,0.3342,0.0307,0.2413,10.639,0.2008,1.9997,1002.608,6.355,55.88,15.58,18.98,436.62,0.0384,0.0063,0.0364,16000,1024,514.82,0.9877,0.0055,0.0062,0.0006
2026-08-25T20:09:27.165+02:00,1000,1024,1024,1053,17,113,6,1493,0.0323,0.0311,0.1302,0.1068,0.2002,2.0199,2.931,5.853,198.712,6.0,42.31,69.08,0.0087,0.0076,0.0155,16000,1024,469.82,0.992,0.0054,0.0021,0.0006
2026-08-25T20:09:57.169+02:00,1000,1024,1028,1058,17,113,41,1534,0.3345,0.046,0.3714,10.6435,0.1975,2.2567,1001.135,10.735,26.007,35.15,131.99,418.11,0.0101,0.0086,0.0687,16000,1024,282.07,0.954,0.021,0.0233,0.0017
2026-08-25T20:10:27.165+02:00,1000,1024,1024,1053,17,113,0,1534,0.0338,0.0302,0.2539,0.121,0.2003,1.9929,2.948,4.43,55.797,100.93,152.49,310.34,0.0074,0.0069,0.0469,16000,1024,178.93,0.9825,0.0094,0.0062,0.0019
2026-08-25T20:11:27.165+02:00,1000,1024,1024,1053,18,113,3,1539,0.3343,0.0512,0.4584,10.6421,0.1973,2.2141,1003.049,9.365,16.039,71.54,12.68,312.59,0.0346,0.0095,0.0873,16000,1024,336.72,0.9878,0.0074,0.004,0.0008
2026-08-25T20:11:57.167+02:00,1000,1024,1024,1053,18,114,2,1541,0.0326,0.0305,0.1173,0.1081,0.2004,2.0101,2.81,7.638,252.946,32.76,105.8,50.51,0.0076,0.0069,0.0152,16000,1024,146.02,0.9,0.0658,0.0252,0.009
2026-08-25T20:12:27.166+02:00,1000,1024,1024,1053,18,114,2,1543,0.0323,0.0313,0.2899,0.0968,0.2018,1.9724,2.981,5.982,39.911,57.11,29.87,144.9,0.0094,0.0071,0.0675,16000,1024,134.23,0.8779,0.0648,0.0469,0.0105
2026-08-25T20:12:57.167+02:00,1000,1024,1024,1053,18,114,5,1548,0.0338,0.0306,0.0779,0.1176,0.2038,2.0131,2.938,4.434,435.905,8.99,57.93,54.27,0.0076,0.0077,0.0128,16000,1024,211.84,0.9813,0.0143,0.003,0.0014
2026-08-25T20:13:57.176+02:00,1000,1024,1031,1061,19,114,12,1586,0.033,0.0465,0.3514,0.1199,0.1992,2.2585,3.009,10.757,27.527,47.0,86.57,412.88,0.0078,0.0127,0.0669,16000,1024,137.48,0.9614,0.0229,0.0125,0.0033
2026-08-25T20:14:27.177+02:00,1000,1024,1033,1063,19,115,26,1612,0.4714,0.0358,0.2195,10.6302,0.2021,2.301,505.251,10.431,80.278,35.12,91.82,152.4,0.0557,0.0101,0.0405,16000,1024,268.61,0.9667,0.0206,0.0103,0.0024
2026-08-25T20:15:27.200+02:00,1000,1024,1024,1054,20,118,9,1626,0.3343,0.0467,0.3656,10.6415,0.1989,1.9453,1002.589,11.305,26.584,17.75,11.7,251.92,0.0225,0.0115,0.0848,16000,1024,127.72,0.9103,0.0313,0.054,0.0044
2026-08-25T20:15:57.201+02:00,1000,1024,1024,1053,20,120,4,1630,0.0338,0.0309,0.1392,0.1125,0.2019,2.0045,2.971,7.588,169.159,7.56,82.08,172.91,0.008,0.0071,0.0281,16000,1024,560.52,0.9713,0.0225,0.0051,0.0011
2026-08-25T20:16:27.202+02:00,1000,1024,1024,1053,20,121,5,1635,0.3344,0.0532,0.4557,10.6401,0.1978,2.2121,1000.803,9.453,15.712,56.74,126.29,283.1,0.0305,0.0096,0.0854,16000,1024,146.3,0.95,0.025,0.0204,0.0046
2026-08-25T20:17:27.202+02:00,1000,1024,1024,1053,21,121,2,1675,0.0331,0.03,0.3183,0.1109,0.2019,1.9581,2.938,6.498,32.862,155.47,3.78,437.39,0.0068,0.0081,0.0689,16000,1024,919.03,0.9956,0.0026,0.0016,0.0001
2026-08-25T20:17:57.205+02:00,1000,1024,1024,1053,21,121,1,1676,0.0344,0.0311,0.0783,0.1135,0.2039,2.0094,2.695,4.367,424.393,92.7,43.25,67.6,0.0076,0.007,0.0138,16000,1024,468.72,0.9507,0.0277,0.0195,0.0021
2026-08-25T20:19:57.237+02:00,1000,1024,1058,1088,24,122,37,1770,0.3344,0.0442,0.3379,10.6433,0.1996,2.2488,1001.921,11.106,30.675,2.83,31.04,3.69,0.0097,0.011,0.084,16000,1024,167.55,0.8838,0.0821,0.0289,0.0053
2026-08-25T20:20:27.204+02:00,1000,1024,1024,1053,24,122,8,1778,0.3344,0.0306,0.196,10.6412,0.2048,1.9789,1001.159,4.804,76.986,68.31,69.61,124.94,0.0377,0.0088,0.0312,16000,1024,156.92,0.9251,0.057,0.0141,0.0039
2026-08-25T20:20:57.205+02:00,1000,1024,1024,1053,24,122,2,1780,0.0333,0.0308,0.1251,0.1105,0.2057,1.9951,2.937,6.417,191.038,95.25,8.54,72.57,0.0089,0.0074,0.0289,16000,1024,346.83,0.8952,0.0515,0.0496,0.0037
2026-08-25T20:21:27.206+02:00,1000,1024,1024,1053,24,124,1,1781,0.0317,0.0285,0.044,0.1092,0.1025,0.1584,3.101,3.069,3.063,32.63,92.67,55.5,0.0082,0.0065,0.0094,16000,1024,208.82,0.9749,0.0149,0.008,0.0021
2026-08-25T20:21:57.206+02:00,1000,1024,1024,1053,24,124,9,1790,0.035,0.0314,0.1751,0.2297,0.2046,2.2947,6.092,9.373,126.133,48.16,52.08,132.44,0.0119,0.0065,0.0263,16000,1024,195.79,0.853,0.1037,0.0379,0.0054
2026-08-25T20:22:57.206+02:00,1000,1024,1024,1053,25,125,6,1814,0.0331,0.0297,0.0759,0.1082,0.2057,1.9955,3.132,4.907,466.056,54.86,123.48,9.02,0.0078,0.0072,0.0161,16000,1024,230.67,0.9309,0.0416,0.0247,0.0027
2026-08-25T20:23:27.205+02:00,1000,1024,1024,1053,25,126,0,1814,0.0323,0.0291,0.0767,0.1248,0.2042,1.9918,3.162,5.095,444.263,19.38,32.86,267.4,0.0066,0.006,0.0148,16000,1024,152.33,0.9289,0.0528,0.0137,0.0046
2026-08-25T20:23:57.207+02:00,1000,1024,1024,1053,25,127,2,1816,0.0334,0.0292,0.2837,0.0994,0.1027,1.949,2.993,2.96,38.188,42.75,5.86,437.54,0.008,0.0065,0.08,16000,1024,130.03,0.9033,0.0719,0.0217,0.0031
2026-08-25T20:24:27.207+02:00,1000,1024,1024,1053,25,127,1,1817,0.0329,0.0312,0.1172,0.1224,0.2015,2.2991,3.246,4.527,268.127,14.23,21.18,161.33,0.0083,0.0074,0.0157,16000,1024,187.16,0.8918,0.0846,0.018,0.0056
2026-08-25T20:24:57.206+02:00,1000,1024,1024,1053,25,127,0,1817,0.0348,0.0299,0.0457,0.1237,0.1151,0.1579,2.964,2.939,2.95,69.02,19.69,6.99,0.0086,0.007,0.0123,16000,1024,128.07,0.9113,0.0425,0.0417,0.0045
2026-08-25T20:25:27.207+02:00,1000,1024,1024,1053,25,127,2,1819,0.0319,0.0306,0.112,0.0997,0.2076,1.9903,2.734,6.587,243.833,15.05,115.36,116.85,0.0109,0.0056,0.0168,16000,1024,334.36,0.9795,0.0147,0.0046,0.0011
2026-08-25T20:25:57.208+02:00,1000,1024,1024,1053,25,127,1,1820,0.0341,0.0313,0.099,0.112,0.2079,1.987,2.908,6.21,316.967,65.28,6.15,35.93,0.0069,0.0073,0.0214,16000,1024,398.45,0.965,0.0167,0.0118,0.0066
2026-08-25T20:26:27.208+02:00,1000,1024,1024,1053,25,127,10,1830,0.3344,0.0475,0.4245,10.6391,0.2011,2.2028,1001.088,10.679,18.594,75.82,124.46,129.57,0.0146,0.0102,0.0859,16000,1024,263.06,0.8592,0.1289,0.0095,0.0025
2026-08-25T20:26:57.209+02:00,1000,1024,1024,1053,25,127,0,1830,0.0316,0.0292,0.0471,0.1121,0.0926,0.4578,2.93,2.988,11.231,94.48,40.3,18.12,0.007,0.0063,0.01,16000,1024,380.87,0.962,0.0266,0.0104,0.0011
2026-08-25T20:27:27.209+02:00,1000,1024,1024,1053,25,127,8,1838,0.0326,0.0294,0.1555,0.1067,0.1,2.2878,3.093,3.312,148.862,33.6,28.58,243.83,0.0087,0.008,0.032,16000,1024,1016.43,0.9714,0.0215,0.0057,0.0014
2026-08-25T20:27:57.209+02:00,1000,1024,1024,1053,25,127,2,1840,0.0338,0.0307,0.0925,0.1244,0.2078,1.9828,3.088,6.491,311.771,27.52,37.1,50.08,0.0082,0.0059,0.0116,16000,1024,342.67,0.966,0.0246,0.0082,0.0012
2026-08-25T20:28:27.217+02:00,1000,1024,1032,1062,25,127,33,1873,0.0312,0.0405,0.2902,0.0981,0.2011,2.252,2.757,12.066,42.184,27.71,11.49,18.64,0.0077,0.0092,0.039,16000,1024,283.14,0.9713,0.0224,0.0051,0.0012
2026-08-25T20:28:57.209+02:00,1000,1024,1024,1053,25,127,2,1875,0.0335,0.0303,0.0921,0.1041,0.2062,1.9826,2.769,4.617,317.361,73.09,22.32,93.84,0.0079,0.0065,0.013,16000,1024,353.05,0.9766,0.0171,0.005,0.0013
2026-08-25T20:29:57.210+02:00,1000,1024,1024,1053,26,128,8,1885,0.0337,0.0311,0.1227,0.1325,0.2081,1.9766,3.22,6.62,198.104,6.29,110.45,86.75,0.0106,0.007,0.0216,16000,1024,206.98,0.9793,0.0125,0.007,0.0013
2026-08-25T20:30:27.232+02:00,1000,1024,1045,1075,26,128,29,1914,0.6652,0.0395,0.2595,10.6091,0.2048,2.0347,252.777,12.067,50.449,135.71,66.62,125.71,0.1034,0.0087,0.0514,16000,1024,387.67,0.9822,0.0144,0.0027,0.0008
2026-08-25T20:30:57.212+02:00,1000,1024,1024,1053,26,129,9,1923,0.3344,0.0363,0.1979,10.6433,0.2076,2.2732,1002.731,10.784,93.228,79.95,13.68,33.22,0.0239,0.01,0.0401,16000,1024,323.44,0.8147,0.1437,0.0371,0.0044
